Iteration,TX_Time,RX_Time,Delay,D_K,Delay_cc,T_K,Z12,Primal_Residual,LocalUpdate,GlobalUpdate
30,"[[""1.727734107199165e9""], [""1.727734107199329e9""]]","[[""1.727734107290093e9""], [""1.727734107444072e9""]]","[[0.0909278392791748], [0.24474310874938965]]",0.24474310874938965,0.002785921096801758,0.2475290298461914,"[0.015, 0.009165, 0.9969300000000001, 0.994745, 0.00494, 0.037290000000000004, 0.015, 0.00917, 0.015, 0.009165, 0.994555, 0.99159, 0.004915, 0.03757, 0.015, 0.00917, 0.015, 0.009165, 0.990805, 0.98575, 0.015095, 0.04753, 0.015, 0.00917]","[[0.0, 4.999999999999796e-6, 0.00012000000000012001, 7.499999999993623e-5, 6.000000000000016e-5, 0.00021000000000000185, 0.0, 0.0, 0.0, 4.999999999999796e-6, 1.4999999999987246e-5, 0.0, 8.5e-5, 7.000000000000062e-5, 0.0, 0.0, 0.0, 4.999999999999796e-6, 3.500000000000725e-5, 9.99999999995449e-6, 9.49999999999996e-5, 2.9999999999995308e-5, 0.0, 0.0], [0.0, 4.999999999999796e-6, 0.00011999999999989797, 7.500000000004725e-5, 6.000000000000016e-5, 0.0002099999999999949, 0.0, 0.0, 0.0, 4.999999999999796e-6, 1.4999999999987246e-5, 0.0, 8.5e-5, 7.000000000000062e-5, 0.0, 0.0, 0.0, 4.999999999999796e-6, 3.500000000000725e-5, 1.0000000000065512e-5, 9.500000000000133e-5, 3.0000000000002247e-5, 0.0, 0.0]]","[[30], [30]]",30
31,"[[""1.727734107449037e9""], [""1.7277341074492e9""]]","[[""1.727734107530262e9""], [""1.727734107693963e9""]]","[[0.08122491836547852], [0.24476313591003418]]",0.24476313591003418,0.0027070045471191406,0.24747014045715332,"[0.015, 0.009165, 0.997035, 0.99487, 0.004884999999999999, 0.037235, 0.015, 0.00917, 0.015, 0.009165, 0.99439, 0.9914, 0.0049499999999999995, 0.03768, 0.015, 0.00917, 0.015, 0.009165, 0.9908399999999999, 0.985785, 0.01515, 0.04749, 0.015, 0.00917]","[[0.0, 4.999999999999796e-6, 0.00015500000000001624, 9.999999999998899e-5, 0.00011499999999999878, 0.0002649999999999944, 0.0, 0.0, 0.0, 4.999999999999796e-6, 7.999999999996898e-5, 4.0000000000040004e-5, 4.99999999999997e-5, 0.0001799999999999996, 0.0, 0.0, 0.0, 4.999999999999796e-6, 2.0000000000020002e-5, 5.000000000032756e-6, 0.0001499999999999991, 9.999999999996123e-6, 0.0, 0.0], [0.0, 4.999999999999796e-6, 0.00015500000000001624, 9.999999999998899e-5, 0.00011500000000000139, 0.00026500000000000135, 0.0, 0.0, 0.0, 4.999999999999796e-6, 7.999999999996898e-5, 3.999999999992898e-5, 5.0000000000000565e-5, 0.0001799999999999996, 0.0, 0.0, 0.0, 4.999999999999796e-6, 1.999999999990898e-5, 5.000000000032756e-6, 0.00015000000000000083, 1.0000000000003062e-5, 0.0, 0.0]]","[[31], [31]]",31
32,"[[""1.727734107698861e9""], [""1.727734107699013e9""]]","[[""1.727734107789924e9""], [""1.727734107934323e9""]]","[[0.09106302261352539], [0.23531007766723633]]",0.23531007766723633,0.002758026123046875,0.2380681037902832,"[0.015, 0.009165, 0.9970349999999999, 0.9948650000000001, 0.0048600000000000015, 0.03725, 0.015, 0.00917, 0.015, 0.009165, 0.994315, 0.9913050000000001, 0.004975000000000002, 0.037735, 0.015, 0.00917, 0.015, 0.009165, 0.990875, 0.985835, 0.01515, 0.047465, 0.015, 0.00917]","[[0.0, 4.999999999999796e-6, 0.00015499999999990521, 9.500000000006725e-5, 0.00014000000000000123, 0.0002500000000000002, 0.0, 0.0, 0.0, 4.999999999999796e-6, 0.00011500000000008725, 6.499999999987072e-5, 2.5000000000001583e-5, 0.0002349999999999991, 0.0, 0.0, 0.0, 4.999999999999796e-6, 1.5000000000098268e-5, 5.000000000032756e-6, 0.0001499999999999991, 3.500000000000031e-5, 0.0, 0.0], [0.0, 4.999999999999796e-6, 0.00015500000000012726, 9.499999999984521e-5, 0.00013999999999999863, 0.0002500000000000002, 0.0, 0.0, 0.0, 4.999999999999796e-6, 0.00011499999999997623, 6.500000000009276e-5, 2.4999999999998114e-5, 0.0002349999999999991, 0.0, 0.0, 0.0, 4.999999999999796e-6, 1.4999999999987246e-5, 5.000000000032756e-6, 0.00015000000000000083, 3.500000000000031e-5, 0.0, 0.0]]","[[32], [32]]",32
33,"[[""1.727734107939493e9""], [""1.727734107939652e9""]]","[[""1.72773410803014e9""], [""1.727734108383924e9""]]","[[0.09064698219299316], [0.4442720413208008]]",0.4442720413208008,0.002814054489135742,0.4470860958099365,"[0.015, 0.009165, 0.9969450000000001, 0.9947649999999999, 0.00487, 0.037315, 0.015, 0.00917, 0.015, 0.009165, 0.9943200000000001, 0.9913199999999999, 0.005004999999999999, 0.03773, 0.015, 0.00917, 0.015, 0.009165, 0.99091, 0.9858750000000001, 0.015119999999999998, 0.04746, 0.015, 0.00917]","[[0.0, 4.999999999999796e-6, 0.00011500000000008725, 6.499999999987072e-5, 0.0001299999999999999, 0.00018499999999999767, 0.0, 0.0, 0.0, 4.999999999999796e-6, 0.00011999999999989797, 7.000000000012552e-5, 5.000000000000664e-6, 0.00023000000000000104, 0.0, 0.0, 0.0, 4.999999999999796e-6, 0.0, 5.000000000032756e-6, 0.00012000000000000205, 4.000000000000531e-5, 0.0, 0.0], [0.0, 4.999999999999796e-6, 0.00011499999999986521, 6.500000000009276e-5, 0.0001299999999999999, 0.00018499999999999767, 0.0, 0.0, 0.0, 4.999999999999796e-6, 0.00012000000000012001, 6.999999999990347e-5, 4.999999999998929e-6, 0.00023000000000000104, 0.0, 0.0, 0.0, 4.999999999999796e-6, 0.0, 4.999999999921734e-6, 0.00011999999999999858, 3.999999999999837e-5, 0.0, 0.0]]","[[33], [33]]",33
34,"[[""1.727734108389104e9""], [""1.727734108389257e9""]]","[[""1.727734108749904e9""], [""1.727734108624194e9""]]","[[0.36080002784729004], [0.23493695259094238]]",0.36080002784729004,0.002727985382080078,0.3635280132293701,"[0.015, 0.009169999999999998, 0.9968049999999999, 0.9946050000000001, 0.0049, 0.03741, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.994395, 0.9914050000000001, 0.00502, 0.037675, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.9909450000000001, 0.98591, 0.015064999999999999, 0.047455, 0.015, 0.00917]","[[0.0, 1.734723475976807e-18, 6.499999999998174e-5, 3.500000000011827e-5, 0.00010000000000000026, 8.99999999999998e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 8.500000000000174e-5, 5.499999999991623e-5, 2.0000000000000052e-5, 0.00017500000000000154, 0.0, 0.0, 0.0, 1.734723475976807e-18, 5.000000000032756e-6, 0.0, 6.500000000000082e-5, 4.499999999999643e-5, 0.0, 0.0], [0.0, 1.734723475976807e-18, 6.500000000009276e-5, 3.4999999999896225e-5, 0.00010000000000000026, 8.99999999999998e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 8.500000000000174e-5, 5.500000000013827e-5, 2.0000000000000052e-5, 0.00017500000000000154, 0.0, 0.0, 0.0, 1.734723475976807e-18, 4.999999999921734e-6, 0.0, 6.499999999999909e-5, 4.500000000000337e-5, 0.0, 0.0]]","[[34], [34]]",34
35,"[[""1.727734108755211e9""], [""1.727734108755376e9""]]","[[""1.727734108837962e9""], [""1.727734108993907e9""]]","[[0.08275079727172852], [0.23853087425231934]]",0.23853087425231934,0.0027000904083251953,0.24123096466064453,"[0.015, 0.009170000000000001, 0.996665, 0.99444, 0.0049499999999999995, 0.037495, 0.015, 0.00917, 0.015, 0.009170000000000001, 0.9945099999999999, 0.9915399999999999, 0.005025, 0.03759, 0.015, 0.00917, 0.015, 0.009170000000000001, 0.9909650000000001, 0.9859399999999999, 0.015009999999999999, 0.04746, 0.015, 0.00917]","[[0.0, 1.734723475976807e-18, 5.000000000032756e-6, 0.0, 4.99999999999997e-5, 4.9999999999980616e-6, 0.0, 0.0, 0.0, 1.734723475976807e-18, 5.0000000000105516e-5, 3.0000000000085514e-5, 2.499999999999985e-5, 8.99999999999998e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 1.5000000000098268e-5, 9.99999999995449e-6, 1.0000000000001327e-5, 4.000000000000531e-5, 0.0, 0.0], [0.0, 1.734723475976807e-18, 4.999999999921734e-6, 0.0, 5.0000000000000565e-5, 4.9999999999980616e-6, 0.0, 0.0, 0.0, 1.734723475976807e-18, 4.999999999988347e-5, 2.999999999986347e-5, 2.499999999999985e-5, 8.99999999999998e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 1.4999999999876223e-5, 1.0000000000065512e-5, 9.999999999999593e-6, 3.999999999999837e-5, 0.0, 0.0]]","[[35], [35]]",35
36,"[[""1.727734108999189e9""], [""1.727734108999353e9""]]","[[""1.727734109080481e9""], [""1.727734109234057e9""]]","[[0.08129215240478516], [0.23470401763916016]]",0.23470401763916016,0.0029549598693847656,0.23765897750854492,"[0.015, 0.009169999999999998, 0.9965499999999999, 0.99431, 0.005, 0.037565, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.994625, 0.9916750000000001, 0.005025, 0.0375, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.99098, 0.98595, 0.01497, 0.04747, 0.015, 0.00917]","[[0.0, 1.734723475976807e-18, 3.0000000000085514e-5, 2.0000000000020002e-5, 0.0, 6.499999999999562e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 5.000000000032756e-6, 4.999999999921734e-6, 2.499999999999985e-5, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 2.0000000000020002e-5, 9.99999999995449e-6, 3.0000000000000512e-5, 2.9999999999995308e-5, 0.0, 0.0], [0.0, 1.734723475976807e-18, 2.999999999997449e-5, 2.0000000000020002e-5, 0.0, 6.500000000000256e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 5.000000000032756e-6, 5.000000000032756e-6, 2.499999999999985e-5, 0.0, 0.0, 0.0, 0.0, 1.734723475976807e-18, 2.0000000000020002e-5, 9.99999999995449e-6, 2.9999999999998778e-5, 3.0000000000002247e-5, 0.0, 0.0]]","[[36], [36]]",36
37,"[[""1.72773410923952e9""], [""1.727734109239691e9""]]","[[""1.727734109319877e9""], [""1.727734109484086e9""]]","[[0.08035683631896973], [0.24439501762390137]]",0.24439501762390137,0.002744913101196289,0.24713993072509766,"[0.015, 0.009170000000000001, 0.9964799999999999, 0.994225, 0.00504, 0.037599999999999995, 0.015, 0.00917, 0.015, 0.009170000000000001, 0.9947199999999999, 0.991785, 0.005025, 0.037425, 0.015, 0.00917, 0.015, 0.009170000000000001, 0.9909699999999999, 0.98594, 0.014945000000000002, 0.047485, 0.015, 0.00917]","[[0.0, 1.734723475976807e-18, 6.0000000000060005e-5, 3.500000000000725e-5, 4.0000000000000105e-5, 0.00010000000000000286, 0.0, 0.0, 0.0, 1.734723475976807e-18, 2.999999999997449e-5, 1.4999999999987246e-5, 2.499999999999985e-5, 7.499999999999868e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 1.999999999990898e-5, 1.0000000000065512e-5, 5.500000000000123e-5, 1.5000000000001124e-5, 0.0, 0.0], [0.0, 1.734723475976807e-18, 5.999999999994898e-5, 3.500000000000725e-5, 4.0000000000000105e-5, 9.999999999999593e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 3.0000000000085514e-5, 1.4999999999987246e-5, 2.499999999999985e-5, 7.499999999999868e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 2.0000000000131024e-5, 9.99999999995449e-6, 5.499999999999776e-5, 1.5000000000001124e-5, 0.0, 0.0]]","[[37], [37]]",37
38,"[[""1.727734109489412e9""], [""1.72773410948956e9""]]","[[""1.727734109580691e9""], [""1.727734109724105e9""]]","[[0.0912790298461914], [0.23454499244689941]]",0.23454499244689941,0.002838134765625,0.23738312721252441,"[0.015, 0.009169999999999998, 0.996455, 0.9942, 0.005065, 0.037605, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.9947750000000001, 0.99185, 0.005015, 0.037385, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.9909549999999999, 0.9859199999999999, 0.014939999999999998, 0.047494999999999996, 0.015, 0.00917]","[[0.0, 1.734723475976807e-18, 6.499999999998174e-5, 4.0000000000040004e-5, 6.499999999999995e-5, 0.00010500000000000093, 0.0, 0.0, 0.0, 1.734723475976807e-18, 5.500000000002725e-5, 2.999999999997449e-5, 1.4999999999999389e-5, 0.00011500000000000399, 0.0, 0.0, 0.0, 1.734723475976807e-18, 1.4999999999876223e-5, 9.99999999995449e-6, 5.9999999999997555e-5, 4.9999999999980616e-6, 0.0, 0.0], [0.0, 1.734723475976807e-18, 6.499999999998174e-5, 3.999999999992898e-5, 6.499999999999995e-5, 0.00010500000000000093, 0.0, 0.0, 0.0, 1.734723475976807e-18, 5.499999999991623e-5, 2.999999999997449e-5, 1.5000000000000256e-5, 0.00011499999999999705, 0.0, 0.0, 0.0, 1.734723475976807e-18, 1.5000000000098268e-5, 1.0000000000065512e-5, 6.0000000000001025e-5, 5.0000000000050004e-6, 0.0, 0.0]]","[[38], [38]]",38
39,"[[""1.727734109729677e9""], [""1.727734109729844e9""]]","[[""1.727734109810058e9""], [""1.727734109964049e9""]]","[[0.08038115501403809], [0.23420500755310059]]",0.23420500755310059,0.002847909927368164,0.23705291748046875,"[0.015, 0.009170000000000001, 0.9964700000000001, 0.99422, 0.005075, 0.03759, 0.015, 0.00917, 0.015, 0.009170000000000001, 0.9947900000000001, 0.991865, 0.005009999999999999, 0.03738, 0.015, 0.00917, 0.015, 0.009170000000000001, 0.9909300000000001, 0.9859, 0.01494, 0.04751000000000001, 0.015, 0.00917]","[[0.0, 1.734723475976807e-18, 5.999999999994898e-5, 2.999999999997449e-5, 7.500000000000041e-5, 8.99999999999998e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 6.0000000000060005e-5, 3.500000000000725e-5, 1.0000000000001327e-5, 0.00011999999999999511, 0.0, 0.0, 0.0, 1.734723475976807e-18, 1.1102230246251565e-16, 0.0, 5.999999999999929e-5, 9.999999999989184e-6, 0.0, 0.0], [0.0, 1.734723475976807e-18, 6.0000000000060005e-5, 2.999999999997449e-5, 7.499999999999955e-5, 8.99999999999998e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 5.999999999994898e-5, 3.500000000000725e-5, 9.999999999998725e-6, 0.00012000000000000205, 0.0, 0.0, 0.0, 1.734723475976807e-18, 1.1102230246251565e-16, 0.0, 5.999999999999929e-5, 1.0000000000010001e-5, 0.0, 0.0]]","[[39], [39]]",39
40,"[[""1.727734109969744e9""], [""1.727734109969918e9""]]","[[""1.727734110050164e9""], [""1.727734110204118e9""]]","[[0.08042001724243164], [0.23420000076293945]]",0.23420000076293945,0.0028378963470458984,0.23703789710998535,"[0.015, 0.009169999999999998, 0.9965200000000001, 0.994275, 0.0050550000000000005, 0.037559999999999996, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.99476, 0.99183, 0.005, 0.037405, 0.015, 0.00917, 0.015, 0.009169999999999998, 0.99091, 0.9858750000000001, 0.014955, 0.04751999999999999, 0.015, 0.00917]","[[0.0, 1.734723475976807e-18, 3.999999999992898e-5, 2.4999999999941735e-5, 5.4999999999999494e-5, 6.0000000000004494e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 4.999999999999449e-5, 2.999999999997449e-5, 0.0, 9.499999999999786e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 5.000000000032756e-6, 4.49999999999999e-5, 2.0000000000006124e-5, 0.0, 0.0], [0.0, 1.734723475976807e-18, 4.0000000000040004e-5, 2.5000000000052758e-5, 5.500000000000036e-5, 5.9999999999997555e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 4.999999999999449e-5, 2.999999999997449e-5, 0.0, 9.499999999999786e-5, 0.0, 0.0, 0.0, 1.734723475976807e-18, 0.0, 4.999999999921734e-6, 4.49999999999999e-5, 1.9999999999992246e-5, 0.0, 0.0]]","[[40], [40]]",40
