Iteration,TX_Time,RX_Time,Delay_process,Delay,D_K,Delay_cc,T_K,Z12,Primal_Residual,LocalUpdate,GlobalUpdate
1,"[[""1.730156350253388e9""], [""1.730156350253617e9""]]","[[""1.730156357260364e9""], [""1.730156357261552e9""]]","[Float64[], Float64[]]","[[0.25], [0.25]]",0.25,0.203751802444458,0.453751802444458,"[1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998, 1.0099999999999998]","[[0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787], [0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787, 0.009999999999999787]]","[Int64[], Int64[]]",NA
2,"[[""1.730156357465632e9""], [""1.730156357465788e9""]]","[[""1.730156357721862e9""], [""1.730156357641081e9""]]","[Float64[], [0.07335]]","[[0.25], [0.1752932071685791]]",0.25,0.0010349750518798828,0.2510349750518799,"[0.5075000000000002, 0.5045850000000002, 1.011225, 1.008775, 0.5025000000000002, 0.5370850000000003, 0.5075000000000002, 0.5045850000000002, 0.5075000000000002, 0.5045850000000002, 1.0122750000000003, 1.0093400000000001, 0.5025000000000002, 0.5370850000000003, 0.5075000000000002, 0.5045850000000002, 0.5075000000000002, 0.5045850000000002, 1.0170150000000002, 1.012985, 0.5075000000000002, 0.5420850000000003, 0.5075000000000002, 0.5045850000000002]","[[0.4924999999999998, 0.4954149999999998, 0.01122500000000004, 0.008774999999999977, 0.49749999999999983, 0.46291499999999974, 0.4924999999999998, 0.4954149999999998, 0.4924999999999998, 0.4954149999999998, 0.012275000000000258, 0.009340000000000126, 0.49749999999999983, 0.46291499999999974, 0.4924999999999998, 0.4954149999999998, 0.4924999999999998, 0.4954149999999998, 0.017015000000000224, 0.012985000000000024, 0.4924999999999998, 0.45791499999999974, 0.4924999999999998, 0.4954149999999998], [0.49250000000000016, 0.49541500000000016, 0.01122500000000004, 0.008774999999999977, 0.49750000000000016, 0.46291500000000024, 0.49250000000000016, 0.49541500000000016, 0.49250000000000016, 0.49541500000000016, 0.012274999999999814, 0.009339999999999904, 0.49750000000000016, 0.46291500000000024, 0.49250000000000016, 0.49541500000000016, 0.49250000000000016, 0.49541500000000016, 0.01701499999999978, 0.012985000000000024, 0.49250000000000016, 0.4579150000000003, 0.49250000000000016, 0.49541500000000016]]","[Int64[], [1]]",1
3,"[[""1.730156357723095e9""], [""1.730156357723217e9""]]","[[""1.730156357798829e9""], [""1.730156357891428e9""]]","[[0.02727], [0.07325]]","[[0.07573413848876953], [0.1682109832763672]]",0.1682109832763672,0.00026607513427734375,0.16847705841064453,"[0.015000000000000069, 0.009170000000000067, 1.006855, 1.002215, 0.0026300000000000767, 0.06801999999999991, 0.015000000000000069, 0.009165000000000034, 0.015000000000000069, 0.009170000000000067, 1.00721, 1.0020149999999999, 0.0024200000000000887, 0.0652899999999999, 0.015000000000000069, 0.009165000000000034, 0.015000000000000069, 0.009170000000000067, 1.012195, 1.0055900000000002, 0.01138500000000009, 0.07172499999999987, 0.015000000000000069, 0.009165000000000034]","[[6.938893903907228e-17, 6.765421556309548e-17, 0.01452500000000001, 0.014255000000000129, 0.002370000000000077, 0.0061499999999999125, 6.938893903907228e-17, 5.000000000034491e-6, 6.938893903907228e-17, 6.765421556309548e-17, 0.01572999999999991, 0.01505499999999993, 0.0025800000000000887, 0.008879999999999902, 6.938893903907228e-17, 5.000000000034491e-6, 6.938893903907228e-17, 6.765421556309548e-17, 0.02149499999999993, 0.02004000000000017, 0.0036150000000000895, 0.012444999999999873, 6.938893903907228e-17, 5.000000000034491e-6], [6.938893903907228e-17, 6.765421556309548e-17, 0.014524999999999899, 0.014254999999999907, 0.0023699999999999234, 0.006150000000000086, 6.938893903907228e-17, 4.999999999965102e-6, 6.938893903907228e-17, 6.765421556309548e-17, 0.015730000000000022, 0.01505500000000004, 0.0025799999999999114, 0.008880000000000096, 6.938893903907228e-17, 4.999999999965102e-6, 6.938893903907228e-17, 6.765421556309548e-17, 0.021495000000000042, 0.020039999999999836, 0.00361499999999991, 0.012445000000000123, 6.938893903907228e-17, 4.999999999965102e-6]]","[[1], [2]]",2
4,"[[""1.730156357891872e9""], [""1.730156357891986e9""]]","[[""1.730156357981944e9""], [""1.730156358042146e9""]]","[[0.02371], [0.06646]]","[[0.0900721549987793], [0.1501600742340088]]",0.1501600742340088,0.0002980232238769531,0.15045809745788574,"[0.014999999999999986, 0.0, 1.0409650000000001, 1.05586, -0.22633, -0.11059499999999997, 0.014999999999999986, 5.551115123125783e-17, 0.014999999999999986, 0.0, 1.0418049999999999, 1.056345, -0.22597000000000006, -0.13004999999999997, 0.014999999999999986, 5.551115123125783e-17, 0.014999999999999986, 0.0, 1.04476, 1.058155, -0.22611, -0.09528999999999996, 0.014999999999999986, 5.551115123125783e-17]","[[1.3877787807814457e-17, 0.00917, 0.026834999999999942, 0.046640000000000015, 0.23133, 0.18476500000000004, 1.3877787807814457e-17, 0.009170000000000055, 1.3877787807814457e-17, 0.00917, 0.025735000000000063, 0.046154999999999946, 0.23096999999999995, 0.20422000000000004, 1.3877787807814457e-17, 0.009170000000000055, 1.3877787807814457e-17, 0.00917, 0.022900000000000142, 0.04434500000000008, 0.24111000000000002, 0.17946000000000004, 1.3877787807814457e-17, 0.009170000000000055], [1.3877787807814457e-17, 0.00917, 0.026835000000000164, 0.046640000000000015, 0.23133, 0.18476499999999996, 1.3877787807814457e-17, 0.009169999999999944, 1.3877787807814457e-17, 0.00917, 0.02573499999999984, 0.04615500000000017, 0.23097000000000006, 0.20421999999999996, 1.3877787807814457e-17, 0.009169999999999944, 1.3877787807814457e-17, 0.00917, 0.02289999999999992, 0.04434499999999986, 0.24111, 0.17945999999999995, 1.3877787807814457e-17, 0.009169999999999944]]","[[2], [3]]",3
5,"[[""1.730156358042655e9""], [""1.730156358042806e9""]]","[[""1.730156358133776e9""], [""1.730156358199246e9""]]","[[0.02377], [0.06929]]","[[0.09112095832824707], [0.15644001960754395]]",0.15644001960754395,0.00024700164794921875,0.15668702125549316,"[0.014999999999999986, 0.0, 1.04938, 1.064275, -0.22633, -0.110595, 0.014999999999999986, -5.551115123125783e-17, 0.014999999999999986, 0.0, 1.050415, 1.06496, -0.225975, -0.13005, 0.014999999999999986, -5.551115123125783e-17, 0.014999999999999986, 0.0, 1.0566250000000001, 1.07002, -0.22611000000000003, -0.09528500000000002, 0.014999999999999986, -5.551115123125783e-17]","[[1.3877787807814457e-17, 0.00917, 0.018420000000000103, 0.03822499999999995, 0.23133, 0.184765, 1.3877787807814457e-17, 0.009169999999999944, 1.3877787807814457e-17, 0.00917, 0.017124999999999835, 0.03754000000000013, 0.230975, 0.20422, 1.3877787807814457e-17, 0.009169999999999944, 1.3877787807814457e-17, 0.00917, 0.011034999999999906, 0.032480000000000064, 0.24111, 0.17945499999999998, 1.3877787807814457e-17, 0.009169999999999944], [1.3877787807814457e-17, 0.00917, 0.01841999999999988, 0.038225000000000176, 0.23133, 0.184765, 1.3877787807814457e-17, 0.009170000000000055, 1.3877787807814457e-17, 0.00917, 0.017125000000000057, 0.03753999999999991, 0.230975, 0.20422, 1.3877787807814457e-17, 0.009170000000000055, 1.3877787807814457e-17, 0.00917, 0.011035000000000128, 0.032480000000000064, 0.24111000000000005, 0.17945500000000003, 1.3877787807814457e-17, 0.009170000000000055]]","[[3], [4]]",4
6,"[[""1.730156358199682e9""], [""1.730156358199795e9""]]","[[""1.73015635829679e9""], [""1.730156358361293e9""]]","[[0.0238], [0.07191]]","[[0.0971078872680664], [0.1614980697631836]]",0.1614980697631836,0.0002949237823486328,0.16179299354553223,"[0.014999999999999986, 0.0, 1.035155, 1.0448649999999997, -0.1237, -0.06646500000000002, 0.014999999999999986, 2.7755575615628914e-17, 0.014999999999999986, 0.0, 1.02704, 1.0331250000000003, -0.12070499999999998, -0.065555, 0.014999999999999986, 2.7755575615628914e-17, 0.014999999999999986, 0.0, 1.03535, 1.0435400000000001, -0.11119499999999997, -0.06317999999999999, 0.014999999999999986, 2.7755575615628914e-17]","[[1.3877787807814457e-17, 0.00917, 0.006545000000000023, 0.01847500000000024, 0.1287, 0.10396499999999997, 1.3877787807814457e-17, 0.009170000000000027, 1.3877787807814457e-17, 0.00917, 0.0008000000000001339, 0.009834999999999816, 0.125705, 0.10305500000000001, 1.3877787807814457e-17, 0.009170000000000027, 1.3877787807814457e-17, 0.00917, 0.005470000000000086, 0.01869999999999994, 0.126195, 0.11068, 1.3877787807814457e-17, 0.009170000000000027], [1.3877787807814457e-17, 0.00917, 0.006545000000000023, 0.018474999999999797, 0.1287, 0.10396500000000003, 1.3877787807814457e-17, 0.009169999999999972, 1.3877787807814457e-17, 0.00917, 0.0007999999999999119, 0.00983500000000026, 0.12570499999999998, 0.10305500000000001, 1.3877787807814457e-17, 0.009169999999999972, 1.3877787807814457e-17, 0.00917, 0.005470000000000086, 0.01870000000000016, 0.12619499999999997, 0.11067999999999999, 1.3877787807814457e-17, 0.009169999999999972]]","[[4], [5]]",5
7,"[[""1.730156358361757e9""], [""1.730156358361887e9""]]","[[""1.730156358451724e9""], [""1.730156358511217e9""]]","[[0.02294], [0.07176]]","[[0.08996701240539551], [0.14933013916015625]]",0.14933013916015625,0.00024390220642089844,0.14957404136657715,"[0.014999999999999986, 0.0, 1.015645, 1.0166850000000003, -0.0060149999999999995, 0.005255000000000008, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.00786, 1.00651, -0.008409999999999994, 0.010605, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.01637, 1.01508, 0.007780000000000002, 0.007644999999999992, 0.014999999999999986, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.008654999999999857, 0.005395000000000261, 0.011015, 0.03224500000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.009730000000000016, 0.00812999999999997, 0.013410000000000005, 0.026895, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013479999999999936, 0.009730000000000016, 0.0072200000000000025, 0.039854999999999995, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.00865500000000008, 0.005394999999999817, 0.011015, 0.03224499999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.009730000000000016, 0.00812999999999997, 0.013409999999999995, 0.026895, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013479999999999936, 0.009730000000000016, 0.007219999999999997, 0.03985500000000001, 1.3877787807814457e-17, 0.00917]]","[[5], [6]]",6
8,"[[""1.730156358511692e9""], [""1.73015635851183e9""]]","[[""1.730156358595723e9""], [""1.730156358691314e9""]]","[[0.02285], [0.07581]]","[[0.0840308666229248], [0.17948389053344727]]",0.17948389053344727,0.0002510547637939453,0.1797349452972412,"[0.014999999999999986, 0.0, 1.0000950000000002, 0.9960650000000001, 0.05332, 0.051269999999999996, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 0.9964050000000001, 0.9896449999999999, 0.05428, 0.06240999999999999, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.00515, 0.998625, 0.07025, 0.052360000000000004, 0.014999999999999986, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.013345000000000162, 0.015145000000000075, 0.048319999999999995, 0.013770000000000004, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.019915000000000127, 0.02371499999999993, 0.04928, 0.02491, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.023189999999999933, 0.024675000000000002, 0.055249999999999994, 0.004859999999999996, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.013344999999999718, 0.015144999999999853, 0.04832, 0.013769999999999998, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.019914999999999794, 0.023715000000000153, 0.049280000000000004, 0.024909999999999995, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.023190000000000044, 0.024675000000000114, 0.05525000000000001, 0.004860000000000003, 1.3877787807814457e-17, 0.00917]]","[[6], [7]]",7
9,"[[""1.730156358691748e9""], [""1.730156358691862e9""]]","[[""1.730156358771802e9""], [""1.730156358972444e9""]]","[[0.02188], Float64[]]","[[0.08005404472351074], [0.25]]",0.25,0.0012218952178955078,0.2512218952178955,"[0.014999999999999986, 0.0, 0.996215, 0.9902499999999996, 0.058425000000000005, 0.06764500000000001, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 0.9952099999999998, 0.9878500000000001, 0.06127, 0.07327, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 1.00274, 0.9950100000000002, 0.072045, 0.06813499999999999, 0.014999999999999986, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.017224999999999935, 0.020959999999999646, 0.053425, 0.03014499999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.02110999999999985, 0.025510000000000144, 0.05627000000000001, 0.035769999999999996, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.025599999999999956, 0.02829000000000015, 0.05704500000000001, 0.020635000000000014, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.017224999999999935, 0.02096000000000031, 0.05342500000000001, 0.030145000000000012, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.021110000000000073, 0.02550999999999992, 0.05627, 0.03577, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.025600000000000067, 0.028289999999999926, 0.057045, 0.020634999999999987, 1.3877787807814457e-17, 0.00917]]","[[7], Int64[]]",8
10,"[[""1.730156358973845e9""], [""1.730156358973966e9""]]","[[""1.730156359064894e9""], [""1.730156359131127e9""]]","[[0.02161], [0.06957]]","[[0.0910489559173584], [0.15716123580932617]]",0.15716123580932617,0.0002567768096923828,0.15741801261901855,"[0.014999999999999986, 0.0, 1.000475, 0.9943150000000002, 0.03346, 0.067445, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 0.9958250000000001, 0.99062, 0.036455, 0.05842999999999999, 0.014999999999999986, 0.0, 0.014999999999999986, 0.0, 0.9973550000000002, 0.9913299999999999, 0.043000000000000003, 0.061395000000000005, 0.014999999999999986, 0.0]","[[1.3877787807814457e-17, 0.00917, 0.018164999999999987, 0.0200450000000002, 0.028460000000000006, 0.014624999999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013595000000000024, 0.016079999999999983, 0.031455, 0.02093000000000001, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.014825000000000199, 0.01651999999999998, 0.02799999999999999, 0.01389499999999999, 1.3877787807814457e-17, 0.00917], [1.3877787807814457e-17, 0.00917, 0.018164999999999987, 0.020044999999999757, 0.028459999999999996, 0.014625000000000006, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.013594999999999913, 0.016079999999999983, 0.031455000000000004, 0.02092999999999999, 1.3877787807814457e-17, 0.00917, 1.3877787807814457e-17, 0.00917, 0.014824999999999866, 0.01651999999999998, 0.028000000000000004, 0.013895000000000005, 1.3877787807814457e-17, 0.00917]]","[[8], [8]]",9
