Time	Entity	Frame	SF	Slot	nodeId	RNTI	bwpId	MsgType
0.721969	ENB PHY Txed	72	1	31	2	0	0	UL_UCI
0.724469	ENB PHY Txed	72	4	15	2	0	0	UL_UCI
0.725	ENB PHY Txed	72	5	0	2	0	0	SIB1
0.726969	ENB PHY Txed	72	6	31	2	0	0	UL_UCI
0.729469	ENB PHY Txed	72	9	15	2	0	0	UL_UCI
0.73	ENB PHY Txed	73	0	0	2	0	0	MIB
0.731969	ENB PHY Txed	73	1	31	2	0	0	UL_UCI
0.734469	ENB PHY Txed	73	4	15	2	0	0	UL_UCI
0.735	ENB PHY Txed	73	5	0	2	0	0	SIB1
0.736969	ENB PHY Txed	73	6	31	2	0	0	UL_UCI
0.739469	ENB PHY Txed	73	9	15	2	0	0	UL_UCI
0.74	ENB PHY Txed	74	0	0	2	0	0	MIB
0.741969	ENB PHY Txed	74	1	31	2	0	0	UL_UCI
0.744469	ENB PHY Txed	74	4	15	2	0	0	UL_UCI
0.745	ENB PHY Txed	74	5	0	2	0	0	SIB1
0.746969	ENB PHY Txed	74	6	31	2	0	0	UL_UCI
0.749469	ENB PHY Txed	74	9	15	2	0	0	UL_UCI
0.75	ENB PHY Txed	75	0	0	2	0	0	MIB
0.751969	ENB PHY Txed	75	1	31	2	0	0	UL_UCI
0.754469	ENB PHY Txed	75	4	15	2	0	0	UL_UCI
0.755	ENB PHY Txed	75	5	0	2	0	0	SIB1
0.756969	ENB PHY Txed	75	6	31	2	0	0	UL_UCI
0.759469	ENB PHY Txed	75	9	15	2	0	0	UL_UCI
0.76	ENB PHY Txed	76	0	0	2	0	0	MIB
0.761969	ENB PHY Txed	76	1	31	2	0	0	UL_UCI
0.764469	ENB PHY Txed	76	4	15	2	0	0	UL_UCI
0.765	ENB PHY Txed	76	5	0	2	0	0	SIB1
0.766969	ENB PHY Txed	76	6	31	2	0	0	UL_UCI
0.769469	ENB PHY Txed	76	9	15	2	0	0	UL_UCI
0.77	ENB PHY Txed	77	0	0	2	0	0	MIB
0.771969	ENB PHY Txed	77	1	31	2	0	0	UL_UCI
0.774469	ENB PHY Txed	77	4	15	2	0	0	UL_UCI
0.775	ENB PHY Txed	77	5	0	2	0	0	SIB1
0.776969	ENB PHY Txed	77	6	31	2	0	0	UL_UCI
0.779469	ENB PHY Txed	77	9	15	2	0	0	UL_UCI
0.78	ENB PHY Txed	78	0	0	2	0	0	MIB
0.781969	ENB PHY Txed	78	1	31	2	0	0	UL_UCI
0.784469	ENB PHY Txed	78	4	15	2	0	0	UL_UCI
0.785	ENB PHY Txed	78	5	0	2	0	0	SIB1
0.786969	ENB PHY Txed	78	6	31	2	0	0	UL_UCI
0.789469	ENB PHY Txed	78	9	15	2	0	0	UL_UCI
0.79	ENB PHY Txed	79	0	0	2	0	0	MIB
0.791969	ENB PHY Txed	79	1	31	2	0	0	UL_UCI
0.794469	ENB PHY Txed	79	4	15	2	0	0	UL_UCI
0.795	ENB PHY Txed	79	5	0	2	0	0	SIB1
0.796969	ENB PHY Txed	79	6	31	2	0	0	UL_UCI
0.799469	ENB PHY Txed	79	9	15	2	0	0	UL_UCI
